Zip Code,Place Name,State,State Abbreviation,County,Latitude,Longitude
95061,Santa Cruz,California,CA,Santa Cruz,36.9741,-122.0308
95062,Santa Cruz,California,CA,Santa Cruz,36.9721,-121.9881
95063,Santa Cruz,California,CA,Santa Cruz,36.9792,-122.0088
95064,Santa Cruz,California,CA,Santa Cruz,36.9959,-122.0578
95065,Santa Cruz,California,CA,Santa Cruz,37.0089,-121.9849
95066,Scotts Valley,California,CA,Santa Cruz,37.0597,-122.0152
95067,Scotts Valley,California,CA,Santa Cruz,37.0511,-122.0136
95070,Saratoga,California,CA,Santa Clara,37.2713,-122.0227
95071,Saratoga,California,CA,Santa Clara,37.2593,-122.0302
95073,Soquel,California,CA,Santa Cruz,37.0048,-121.9507
95075,Tres Pinos,California,CA,San Benito,36.767,-121.3017
95076,Watsonville,California,CA,Santa Cruz,36.9102,-121.7569
95077,Watsonville,California,CA,Santa Cruz,36.9116,-121.7575
95101,San Jose,California,CA,Santa Clara,37.3894,-121.8868
95103,San Jose,California,CA,Santa Clara,37.3378,-121.8908
95106,San Jose,California,CA,Santa Clara,37.3378,-121.8908
95108,San Jose,California,CA,Santa Clara,37.3378,-121.8908
95109,San Jose,California,CA,Santa Clara,37.3378,-121.8908
95110,San Jose,California,CA,Santa Clara,37.3391,-121.9016
95111,San Jose,California,CA,Santa Clara,37.2827,-121.8265
95112,San Jose,California,CA,Santa Clara,37.3476,-121.887
95113,San Jose,California,CA,Santa Clara,37.3329,-121.8916
95115,San Jose,California,CA,Santa Clara,37.3378,-121.8908
95116,San Jose,California,CA,Santa Clara,37.3518,-121.8508
95117,San Jose,California,CA,Santa Clara,37.3108,-121.9623
95118,San Jose,California,CA,Santa Clara,37.2568,-121.8896
95119,San Jose,California,CA,Santa Clara,37.2329,-121.7875
95120,San Jose,California,CA,Santa Clara,37.2144,-121.8574
95121,San Jose,California,CA,Santa Clara,37.3042,-121.8099
95122,San Jose,California,CA,Santa Clara,37.3293,-121.8339
95123,San Jose,California,CA,Santa Clara,37.2458,-121.8306
95124,San Jose,California,CA,Santa Clara,37.2563,-121.9229
95125,San Jose,California,CA,Santa Clara,37.296,-121.8939
95126,San Jose,California,CA,Santa Clara,37.3249,-121.9153
95127,San Jose,California,CA,Santa Clara,37.3692,-121.8208
95128,San Jose,California,CA,Santa Clara,37.3163,-121.9356
95129,San Jose,California,CA,Santa Clara,37.3066,-122.0002
95130,San Jose,California,CA,Santa Clara,37.2886,-121.9818
95131,San Jose,California,CA,Santa Clara,37.3864,-121.88
95132,San Jose,California,CA,Santa Clara,37.4031,-121.8585
95133,San Jose,California,CA,Santa Clara,37.3729,-121.856
95134,San Jose,California,CA,Santa Clara,37.4087,-121.9406
95135,San Jose,California,CA,Santa Clara,37.2974,-121.7562
95136,San Jose,California,CA,Santa Clara,37.2685,-121.849
95138,San Jose,California,CA,Santa Clara,37.2602,-121.7709
95139,San Jose,California,CA,Santa Clara,37.2252,-121.7687
95140,Mount Hamilton,California,CA,Santa Clara,37.3511,-121.6384
95141,San Jose,California,CA,Santa Clara,37.3394,-121.895
95148,San Jose,California,CA,Santa Clara,37.3304,-121.7913
95150,San Jose,California,CA,Santa Clara,37.3866,-121.897
95151,San Jose,California,CA,Santa Clara,37.3198,-121.8262
95152,San Jose,California,CA,Santa Clara,37.4022,-121.847
95153,San Jose,California,CA,Santa Clara,37.2488,-121.8459
95154,San Jose,California,CA,Santa Clara,37.2649,-121.9139
95155,San Jose,California,CA,Santa Clara,37.31,-121.9011
95156,San Jose,California,CA,Santa Clara,37.3576,-121.8416
95157,San Jose,California,CA,Santa Clara,37.3008,-121.9777
95158,San Jose,California,CA,Santa Clara,37.2625,-121.8779
95159,San Jose,California,CA,Santa Clara,37.3179,-121.9349
95160,San Jose,California,CA,Santa Clara,37.2187,-121.8601
95161,San Jose,California,CA,Santa Clara,37.3894,-121.8868
95164,San Jose,California,CA,Santa Clara,37.3916,-121.9203
95170,San Jose,California,CA,Santa Clara,37.3103,-122.0093
95172,San Jose,California,CA,Santa Clara,37.334,-121.8847
95173,San Jose,California,CA,Santa Clara,37.3352,-121.8938
95190,San Jose,California,CA,Santa Clara,37.3894,-121.8868
95191,San Jose,California,CA,Santa Clara,37.3262,-121.9158
95192,San Jose,California,CA,Santa Clara,37.3383,-121.8801
95193,San Jose,California,CA,Santa Clara,37.2441,-121.8287
95194,San Jose,California,CA,Santa Clara,37.3894,-121.8868
95196,San Jose,California,CA,Santa Clara,37.3338,-121.8894
95201,Stockton,California,CA,San Joaquin,37.958,-121.2876
95202,Stockton,California,CA,San Joaquin,37.9606,-121.2871
95203,Stockton,California,CA,San Joaquin,37.9532,-121.3116
95204,Stockton,California,CA,San Joaquin,37.9743,-121.3154
95205,Stockton,California,CA,San Joaquin,37.9625,-121.2624
95206,Stockton,California,CA,San Joaquin,37.9177,-121.3123
95207,Stockton,California,CA,San Joaquin,38.0024,-121.3238
95208,Stockton,California,CA,San Joaquin,37.9304,-121.436
95209,Stockton,California,CA,San Joaquin,38.0377,-121.3445
95210,Stockton,California,CA,San Joaquin,38.025,-121.2972
95211,Stockton,California,CA,San Joaquin,37.9809,-121.311
95212,Stockton,California,CA,San Joaquin,38.0315,-121.2589
95213,Stockton,California,CA,San Joaquin,37.9054,-121.2222
95215,Stockton,California,CA,San Joaquin,37.9551,-121.2041
95219,Stockton,California,CA,San Joaquin,38.01,-121.3698
95220,Acampo,California,CA,San Joaquin,38.2004,-121.2186
95221,Altaville,California,CA,Calaveras,38.0838,-120.5608
95222,Angels Camp,California,CA,Calaveras,38.071,-120.5722
95223,Arnold,California,CA,Calaveras,38.3086,-120.268
95224,Avery,California,CA,Calaveras,38.2044,-120.3688
95225,Burson,California,CA,Calaveras,38.1838,-120.8894
95226,Campo Seco,California,CA,Calaveras,38.2271,-120.8533
95227,Clements,California,CA,San Joaquin,38.1929,-121.0811
95228,Copperopolis,California,CA,Calaveras,37.944,-120.6423
95229,Douglas Flat,California,CA,Calaveras,38.1144,-120.4538
95230,Farmington,California,CA,San Joaquin,37.9299,-121.0002
95231,French Camp,California,CA,San Joaquin,37.878,-121.2827
95232,Glencoe,California,CA,Calaveras,38.3554,-120.5778
95233,Hathaway Pines,California,CA,Calaveras,38.1919,-120.3644
95234,Holt,California,CA,San Joaquin,37.9344,-121.4261
95236,Linden,California,CA,San Joaquin,38.032,-121.0493
95237,Lockeford,California,CA,San Joaquin,38.1613,-121.1424
95240,Lodi,California,CA,San Joaquin,38.1222,-121.2555
95241,Lodi,California,CA,San Joaquin,38.1327,-121.2724
95242,Lodi,California,CA,San Joaquin,38.1308,-121.3345
95245,Mokelumne Hill,California,CA,Calaveras,38.3152,-120.5591
95246,Mountain Ranch,California,CA,Calaveras,38.2328,-120.4994
95247,Murphys,California,CA,Calaveras,38.1345,-120.4516
95248,Rail Road Flat,California,CA,Calaveras,38.3405,-120.5161
95249,San Andreas,California,CA,Calaveras,38.1904,-120.6441
95251,Vallecito,California,CA,Calaveras,38.1013,-120.4676
95252,Valley Springs,California,CA,Calaveras,38.162,-120.8572
95253,Victor,California,CA,San Joaquin,38.138,-121.205
95254,Wallace,California,CA,Calaveras,38.1983,-120.9793
95255,West Point,California,CA,Calaveras,38.4197,-120.4759
95257,Wilseyville,California,CA,Calaveras,38.3793,-120.4627
95258,Woodbridge,California,CA,San Joaquin,38.1551,-121.3086
95267,Stockton,California,CA,San Joaquin,38.0003,-121.3174
95269,Stockton,California,CA,San Joaquin,38.0187,-121.3225
95296,Stockton,California,CA,San Joaquin,37.9577,-121.2908
95297,Stockton,California,CA,San Joaquin,38.0025,-121.324
95301,Atwater,California,CA,Merced,37.3489,-120.6028
95303,Ballico,California,CA,Merced,37.4548,-120.6931
95304,Tracy,California,CA,San Joaquin,37.7319,-121.4096
95305,Big Oak Flat,California,CA,Tuolumne,37.8235,-120.2582
95306,Catheys Valley,California,CA,Mariposa,37.4404,-120.1438
95307,Ceres,California,CA,Stanislaus,37.5833,-120.9496
95309,Chinese Camp,California,CA,Tuolumne,37.8594,-120.4069
95310,Columbia,California,CA,Tuolumne,38.044,-120.3971
95311,Coulterville,California,CA,Mariposa,37.7197,-120.1197
95312,Cressey,California,CA,Merced,37.4197,-120.6663
95313,Crows Landing,California,CA,Stanislaus,37.4218,-121.0411
95315,Delhi,California,CA,Merced,37.4273,-120.7752
95316,Denair,California,CA,Stanislaus,37.539,-120.7758
95317,El Nido,California,CA,Merced,37.1391,-120.5251
95318,El Portal,California,CA,Mariposa,37.6747,-119.7841
95319,Empire,California,CA,Stanislaus,37.6382,-120.9005
95320,Escalon,California,CA,San Joaquin,37.7983,-121.0006
95321,Groveland,California,CA,Tuolumne,37.8298,-120.1037
95322,Gustine,California,CA,Merced,37.2001,-121.0047
95323,Hickman,California,CA,Stanislaus,37.6156,-120.7011
95324,Hilmar,California,CA,Merced,37.4002,-120.8723
95325,Hornitos,California,CA,Mariposa,37.4676,-120.2793
95326,Hughson,California,CA,Stanislaus,37.5964,-120.8627
95327,Jamestown,California,CA,Tuolumne,37.8906,-120.4717
95328,Keyes,California,CA,Stanislaus,37.5591,-120.9148
95329,La Grange,California,CA,Stanislaus,37.6899,-120.3851
95330,Lathrop,California,CA,San Joaquin,37.8209,-121.2827
95333,Le Grand,California,CA,Merced,37.2496,-120.2667
95334,Livingston,California,CA,Merced,37.3763,-120.7252
95335,Long Barn,California,CA,Tuolumne,38.093,-120.1344
95336,Manteca,California,CA,San Joaquin,37.8134,-121.2132
95337,Manteca,California,CA,San Joaquin,37.7808,-121.2344
95338,Mariposa,California,CA,Mariposa,37.4931,-119.9219
95340,Merced,California,CA,Merced,37.2983,-120.4649
95341,Merced,California,CA,Merced,37.2308,-120.5144
95343,Merced,California,CA,Merced,37.3082,-120.48
95344,Merced,California,CA,Merced,37.3082,-120.48
95345,Midpines,California,CA,Mariposa,37.5757,-119.9601
95346,Mi Wuk Village,California,CA,Tuolumne,38.0675,-120.1794
95347,Moccasin,California,CA,Tuolumne,37.8108,-120.2988
95348,Merced,California,CA,Merced,37.3302,-120.508
95350,Modesto,California,CA,Stanislaus,37.6746,-121.0113
95351,Modesto,California,CA,Stanislaus,37.6236,-120.9966
95352,Modesto,California,CA,Stanislaus,37.6566,-121.0191
95353,Modesto,California,CA,Stanislaus,37.6424,-120.9999
95354,Modesto,California,CA,Stanislaus,37.6409,-120.9749
95355,Modesto,California,CA,Stanislaus,37.6717,-120.9482
95356,Modesto,California,CA,Stanislaus,37.7005,-121.0252
95357,Modesto,California,CA,Stanislaus,37.6693,-120.8817
95358,Modesto,California,CA,Stanislaus,37.6237,-121.0438
95360,Newman,California,CA,Stanislaus,37.3097,-121.0805
95361,Oakdale,California,CA,Stanislaus,37.7741,-120.8377
95363,Patterson,California,CA,Stanislaus,37.4826,-121.1648
95364,Pinecrest,California,CA,Tuolumne,38.1889,-119.9924
95365,Planada,California,CA,Merced,37.2908,-120.3185
95366,Ripon,California,CA,San Joaquin,37.7491,-121.1284
95367,Riverbank,California,CA,Stanislaus,37.7298,-120.942
95368,Salida,California,CA,Stanislaus,37.7083,-121.0864
95369,Snelling,California,CA,Merced,37.5354,-120.378
95370,Sonora,California,CA,Tuolumne,37.9957,-120.3368
95372,Soulsbyville,California,CA,Tuolumne,37.9926,-120.2624
95373,Standard,California,CA,Tuolumne,37.9666,-120.3108
95374,Stevinson,California,CA,Merced,37.3283,-120.8764
95375,Strawberry,California,CA,Tuolumne,38.2042,-120.0101
95376,Tracy,California,CA,San Joaquin,37.7383,-121.4345
95377,Tracy,California,CA,San Joaquin,37.6567,-121.4955
95378,Tracy,California,CA,San Joaquin,37.6761,-121.433
95379,Tuolumne,California,CA,Tuolumne,37.9678,-120.2357
95380,Turlock,California,CA,Stanislaus,37.4888,-120.8535
95381,Turlock,California,CA,Stanislaus,37.4994,-120.8428
95382,Turlock,California,CA,Stanislaus,37.5239,-120.8517
95383,Twain Harte,California,CA,Tuolumne,38.0454,-120.2178
95385,Vernalis,California,CA,San Joaquin,37.6176,-121.2581
95386,Waterford,California,CA,Stanislaus,37.652,-120.7292
95387,Westley,California,CA,Stanislaus,37.5452,-121.2255
95388,Winton,California,CA,Merced,37.4014,-120.6045
95389,Yosemite National Park,California,CA,Mariposa,37.7314,-119.6489
95391,Tracy,California,CA,San Joaquin,37.7695,-121.5397
95397,Modesto,California,CA,Stanislaus,37.6566,-121.0191
95401,Santa Rosa,California,CA,Sonoma,38.4432,-122.7547
95402,Santa Rosa,California,CA,Sonoma,38.4399,-122.7096
95403,Santa Rosa,California,CA,Sonoma,38.4822,-122.7473
95404,Santa Rosa,California,CA,Sonoma,38.4534,-122.6878
95405,Santa Rosa,California,CA,Sonoma,38.4386,-122.6727
95406,Santa Rosa,California,CA,Sonoma,38.4399,-122.7096
95407,Santa Rosa,California,CA,Sonoma,38.4089,-122.7339
95409,Santa Rosa,California,CA,Sonoma,38.4592,-122.6393
95410,Albion,California,CA,Mendocino,39.2131,-123.72
95412,Annapolis,California,CA,Sonoma,38.7026,-123.3539
95415,Boonville,California,CA,Mendocino,39.0197,-123.3856
95416,Boyes Hot Springs,California,CA,Sonoma,38.3141,-122.4843
95417,Branscomb,California,CA,Mendocino,39.6949,-123.5527
95418,Calpella,California,CA,Mendocino,39.2214,-123.2154
95419,Camp Meeker,California,CA,Sonoma,38.425,-122.9485
95420,Caspar,California,CA,Mendocino,39.3629,-123.7944
95421,Cazadero,California,CA,Sonoma,38.5918,-123.1965
95422,Clearlake,California,CA,Lake,38.9576,-122.636
95423,Clearlake Oaks,California,CA,Lake,39.0664,-122.6558
95424,Clearlake Park,California,CA,Lake,38.9666,-122.65
95425,Cloverdale,California,CA,Sonoma,38.7931,-123.0074
95426,Cobb,California,CA,Lake,38.8155,-122.7132
95427,Comptche,California,CA,Mendocino,39.2767,-123.5873
95428,Covelo,California,CA,Mendocino,39.82,-123.0585
95429,Dos Rios,California,CA,Mendocino,39.7168,-123.3533
95430,Duncans Mills,California,CA,Sonoma,38.3929,-123.0057
95431,Eldridge,California,CA,Sonoma,38.3348,-122.5055
95432,Elk,California,CA,Mendocino,39.1593,-123.7219
95433,El Verano,California,CA,Sonoma,38.2993,-122.4867
95435,Finley,California,CA,Lake,38.9639,-122.9009
95436,Forestville,California,CA,Sonoma,38.4923,-122.9042
95437,Fort Bragg,California,CA,Mendocino,39.4402,-123.7703
95439,Fulton,California,CA,Sonoma,38.4947,-122.7761
95441,Geyserville,California,CA,Sonoma,38.7173,-122.8834
95442,Glen Ellen,California,CA,Sonoma,38.3662,-122.5196
95443,Glenhaven,California,CA,Lake,39.0263,-122.733
95444,Graton,California,CA,Sonoma,38.4335,-122.8676
95445,Gualala,California,CA,Mendocino,38.8251,-123.5399
95446,Guerneville,California,CA,Sonoma,38.5055,-122.9965
95448,Healdsburg,California,CA,Sonoma,38.6184,-122.862
95449,Hopland,California,CA,Mendocino,38.938,-123.0703
95450,Jenner,California,CA,Sonoma,38.4987,-123.1974
95451,Kelseyville,California,CA,Lake,38.9421,-122.7777
95452,Kenwood,California,CA,Sonoma,38.4168,-122.5547
95453,Lakeport,California,CA,Lake,39.047,-122.9328
95454,Laytonville,California,CA,Mendocino,39.6627,-123.4929
95456,Little River,California,CA,Mendocino,39.2707,-123.7883
95457,Lower Lake,California,CA,Lake,38.8915,-122.5914
95458,Lucerne,California,CA,Lake,39.0783,-122.7846
95459,Manchester,California,CA,Mendocino,39.0097,-123.6523
95460,Mendocino,California,CA,Mendocino,39.3173,-123.7739
95461,Middletown,California,CA,Lake,38.7824,-122.6487
95462,Monte Rio,California,CA,Sonoma,38.4706,-123.0172
95463,Navarro,California,CA,Mendocino,39.185,-123.5268
95464,Nice,California,CA,Lake,39.1194,-122.8315
95465,Occidental,California,CA,Sonoma,38.4087,-122.9954
95466,Philo,California,CA,Mendocino,39.0657,-123.445
95467,Hidden Valley Lake,California,CA,Lake,38.8036,-122.5407
95468,Point Arena,California,CA,Mendocino,38.9152,-123.6
95469,Potter Valley,California,CA,Mendocino,39.3932,-123.0647
95470,Redwood Valley,California,CA,Mendocino,39.2779,-123.2243
95471,Rio Nido,California,CA,Sonoma,38.4905,-123.0331
95472,Sebastopol,California,CA,Sonoma,38.3941,-122.8433
95473,Sebastopol,California,CA,Sonoma,38.4022,-122.8227
95476,Sonoma,California,CA,Sonoma,38.2849,-122.4696
95480,Stewarts Point,California,CA,Sonoma,38.7082,-123.3478
95481,Talmage,California,CA,Mendocino,39.1269,-123.1658
95482,Ukiah,California,CA,Mendocino,39.1552,-123.1951
95485,Upper Lake,California,CA,Lake,39.1804,-122.9144
95486,Villa Grande,California,CA,Sonoma,38.4741,-123.0242
95487,Vineburg,California,CA,Sonoma,38.2725,-122.4375
95488,Westport,California,CA,Mendocino,39.6843,-123.7686
95490,Willits,California,CA,Mendocino,39.4493,-123.3679
95492,Windsor,California,CA,Sonoma,38.5443,-122.8073
95493,Witter Springs,California,CA,Lake,39.1821,-122.9711
95494,Yorkville,California,CA,Mendocino,38.9235,-123.2973
95497,The Sea Ranch,California,CA,Sonoma,38.7256,-123.4675
95501,Eureka,California,CA,Humboldt,40.7938,-124.1573
95502,Eureka,California,CA,Humboldt,40.7965,-124.1737
95503,Eureka,California,CA,Humboldt,40.7592,-124.1593
95511,Alderpoint,California,CA,Humboldt,40.1676,-123.6192
95514,Blocksburg,California,CA,Humboldt,40.2987,-123.6576
95518,Arcata,California,CA,Humboldt,40.8685,-124.0856
95519,Mckinleyville,California,CA,Humboldt,40.9465,-124.0834
95521,Arcata,California,CA,Humboldt,40.8742,-124.0765
95524,Bayside,California,CA,Humboldt,40.8266,-124.0552
95525,Blue Lake,California,CA,Humboldt,40.9374,-123.8913
95526,Bridgeville,California,CA,Humboldt,40.4693,-123.7998
95527,Burnt Ranch,California,CA,Trinity,40.7897,-123.4113
95528,Carlotta,California,CA,Humboldt,40.507,-123.9743
95531,Crescent City,California,CA,Del Norte,41.7817,-124.1332
95532,Crescent City,California,CA,Del Norte,41.7561,-124.2005
95534,Cutten,California,CA,Humboldt,40.7965,-124.1737
95536,Ferndale,California,CA,Humboldt,40.5259,-124.2514
95537,Fields Landing,California,CA,Humboldt,40.7268,-124.2174
95538,Fort Dick,California,CA,Del Norte,41.8679,-124.149
95540,Fortuna,California,CA,Humboldt,40.5835,-124.1473
95542,Garberville,California,CA,Humboldt,40.0864,-123.7991
95543,Gasquet,California,CA,Del Norte,41.9056,-123.831
95545,Honeydew,California,CA,Humboldt,40.2421,-124.0972
95546,Hoopa,California,CA,Humboldt,41.0504,-123.6742
95547,Hydesville,California,CA,Humboldt,40.5485,-124.0847
95548,Klamath,California,CA,Del Norte,41.5804,-124.0387
95549,Kneeland,California,CA,Humboldt,40.6405,-123.8826
95550,Korbel,California,CA,Humboldt,40.7775,-123.8486
95551,Loleta,California,CA,Humboldt,40.6589,-124.2251
95552,Mad River,California,CA,Trinity,40.3316,-123.3904
95553,Miranda,California,CA,Humboldt,40.2397,-123.8077
95554,Myers Flat,California,CA,Humboldt,40.2841,-123.7945
95555,Orick,California,CA,Humboldt,41.3596,-124.0317
95556,Orleans,California,CA,Humboldt,41.3115,-123.5399
95558,Petrolia,California,CA,Humboldt,40.2868,-124.2271
95559,Phillipsville,California,CA,Humboldt,40.2008,-123.7735
95560,Redway,California,CA,Humboldt,40.1201,-123.8234
95562,Rio Dell,California,CA,Humboldt,40.4987,-124.1102
95563,Salyer,California,CA,Trinity,40.8558,-123.573
95564,Samoa,California,CA,Humboldt,40.8037,-124.1936
95565,Scotia,California,CA,Humboldt,40.4583,-124.0517
95567,Smith River,California,CA,Del Norte,41.9404,-124.1587
95568,Somes Bar,California,CA,Siskiyou,41.4533,-123.4634
95569,Redcrest,California,CA,Humboldt,40.3437,-123.9095
95570,Trinidad,California,CA,Humboldt,41.0593,-124.1431
95571,Weott,California,CA,Humboldt,40.3218,-123.9217
95573,Willow Creek,California,CA,Humboldt,40.9484,-123.6276
95585,Leggett,California,CA,Mendocino,39.8481,-123.6615
95587,Piercy,California,CA,Mendocino,39.9465,-123.7552
95589,Whitethorn,California,CA,Humboldt,40.0231,-124.0139
95595,Zenia,California,CA,Trinity,40.2147,-123.3911
95601,Amador City,California,CA,Amador,38.4194,-120.823
95602,Auburn,California,CA,Placer,38.9829,-121.0944
95603,Auburn,California,CA,Placer,38.9115,-121.08
95604,Auburn,California,CA,Placer,38.9029,-121.067
95605,West Sacramento,California,CA,Yolo,38.5927,-121.5325
95606,Brooks,California,CA,Yolo,38.8065,-122.2039
95607,Capay,California,CA,Yolo,38.7209,-122.0912
95608,Carmichael,California,CA,Sacramento,38.6284,-121.3287
95609,Carmichael,California,CA,Sacramento,38.6257,-121.3272
95610,Citrus Heights,California,CA,Sacramento,38.6946,-121.2692
95611,Citrus Heights,California,CA,Sacramento,38.7072,-121.28
95612,Clarksburg,California,CA,Yolo,38.3945,-121.5641
95613,Coloma,California,CA,El Dorado,38.8,-120.8891
95614,Cool,California,CA,El Dorado,38.8923,-120.9802
95615,Courtland,California,CA,Sacramento,38.3137,-121.563
95616,Davis,California,CA,Yolo,38.5538,-121.7418
95617,Davis,California,CA,Yolo,38.5494,-121.7253
95618,Davis,California,CA,Yolo,38.5449,-121.7405
95619,Diamond Springs,California,CA,El Dorado,38.6865,-120.8145
95620,Dixon,California,CA,Solano,38.4403,-121.8088
95621,Citrus Heights,California,CA,Sacramento,38.6952,-121.3075
95623,El Dorado,California,CA,El Dorado,38.633,-120.8498
95624,Elk Grove,California,CA,Sacramento,38.4232,-121.3599
95625,Elmira,California,CA,Solano,38.3482,-121.91
95626,Elverta,California,CA,Sacramento,38.7233,-121.4497
95627,Esparto,California,CA,Yolo,38.7061,-122.0152
95628,Fair Oaks,California,CA,Sacramento,38.6554,-121.2611
95629,Fiddletown,California,CA,Amador,38.5234,-120.6763
95630,Folsom,California,CA,Sacramento,38.6709,-121.1529
95631,Foresthill,California,CA,Placer,39.0682,-120.7224
95632,Galt,California,CA,Sacramento,38.2691,-121.3
95633,Garden Valley,California,CA,El Dorado,38.8665,-120.8567
95634,Georgetown,California,CA,El Dorado,38.9185,-120.7599
95635,Greenwood,California,CA,El Dorado,38.9143,-120.9001
95636,Grizzly Flats,California,CA,El Dorado,38.6489,-120.5098
95637,Guinda,California,CA,Yolo,38.8407,-122.2036
95638,Herald,California,CA,Sacramento,38.3119,-121.1729
95639,Hood,California,CA,Sacramento,38.3702,-121.5143
95640,Ione,California,CA,Amador,38.3324,-120.9418
95641,Isleton,California,CA,Sacramento,38.157,-121.6066
95642,Jackson,California,CA,Amador,38.3545,-120.7573
95644,Kit Carson,California,CA,Amador,38.6707,-120.1135
95645,Knights Landing,California,CA,Yolo,38.8517,-121.7334
95646,Kirkwood,California,CA,Alpine,38.6918,-120.0736
95648,Lincoln,California,CA,Placer,38.8942,-121.2908
95650,Loomis,California,CA,Placer,38.8071,-121.1698
95651,Lotus,California,CA,El Dorado,38.8278,-120.9238
95652,Mcclellan,California,CA,Sacramento,38.6621,-121.3955
95653,Madison,California,CA,Yolo,38.6802,-121.9721
95654,Martell,California,CA,Amador,38.3515,-120.7752
95655,Mather,California,CA,Sacramento,38.5579,-121.291
95656,Mount Aukum,California,CA,El Dorado,38.55,-120.7304
95658,Newcastle,California,CA,Placer,38.8763,-121.143
95659,Nicolaus,California,CA,Sutter,38.8657,-121.557
95660,North Highlands,California,CA,Sacramento,38.6707,-121.3781
95661,Roseville,California,CA,Placer,38.7346,-121.234
95662,Orangevale,California,CA,Sacramento,38.6845,-121.2256
95663,Penryn,California,CA,Placer,38.8567,-121.1791
95664,Pilot Hill,California,CA,El Dorado,38.8135,-121.0308
95665,Pine Grove,California,CA,Amador,38.4049,-120.6544
95666,Pioneer,California,CA,Amador,38.4319,-120.5719
95667,Placerville,California,CA,El Dorado,38.7195,-120.8046
95668,Pleasant Grove,California,CA,Sutter,38.8115,-121.4982
95669,Plymouth,California,CA,Amador,38.4916,-120.8819
95670,Rancho Cordova,California,CA,Sacramento,38.6072,-121.2761
95671,Represa,California,CA,Sacramento,38.7065,-121.1694
95672,Rescue,California,CA,El Dorado,38.7194,-120.9945
95673,Rio Linda,California,CA,Sacramento,38.6895,-121.4479
95674,Rio Oso,California,CA,Sutter,38.967,-121.4773
95675,River Pines,California,CA,Amador,38.5463,-120.743
95676,Robbins,California,CA,Sutter,38.8702,-121.7052
95677,Rocklin,California,CA,Placer,38.7877,-121.2366
95678,Roseville,California,CA,Placer,38.7609,-121.2867
95679,Rumsey,California,CA,Yolo,38.8953,-122.3079
95680,Ryde,California,CA,Sacramento,38.2386,-121.5594
95681,Sheridan,California,CA,Placer,38.9953,-121.368
95682,Shingle Springs,California,CA,El Dorado,38.6465,-120.9641
95683,Sloughhouse,California,CA,Sacramento,38.5143,-121.0964
95684,Somerset,California,CA,El Dorado,38.5953,-120.5949
95685,Sutter Creek,California,CA,Amador,38.4175,-120.7951
95686,Thornton,California,CA,San Joaquin,38.2261,-121.4236
95687,Vacaville,California,CA,Solano,38.3482,-121.9538
95688,Vacaville,California,CA,Solano,38.3847,-121.9887
95689,Volcano,California,CA,Amador,38.4765,-120.6017
95690,Walnut Grove,California,CA,Sacramento,38.2396,-121.5443
95691,West Sacramento,California,CA,Yolo,38.5673,-121.5516
95692,Wheatland,California,CA,Yuba,39.0337,-121.4235
95693,Wilton,California,CA,Sacramento,38.3983,-121.2303
95694,Winters,California,CA,Yolo,38.5322,-121.9676
95695,Woodland,California,CA,Yolo,38.6816,-121.8052
95696,Vacaville,California,CA,Solano,38.43,-122.0168
95697,Yolo,California,CA,Yolo,38.7343,-121.8066
95698,Zamora,California,CA,Yolo,38.8204,-121.9191
95699,Drytown,California,CA,Amador,38.4411,-120.8533
95701,Alta,California,CA,Placer,39.2441,-120.7531
95703,Applegate,California,CA,Placer,39.0007,-120.9924
95709,Camino,California,CA,El Dorado,38.747,-120.6743
95712,Chicago Park,California,CA,Nevada,39.143,-120.9666
95713,Colfax,California,CA,Placer,39.0783,-120.9549
95714,Dutch Flat,California,CA,Placer,39.1978,-120.8262
95715,Emigrant Gap,California,CA,Placer,39.2968,-120.6727
95717,Gold Run,California,CA,Placer,39.171,-120.8601
95720,Kyburz,California,CA,El Dorado,38.7825,-120.2569
95721,Echo Lake,California,CA,El Dorado,38.8338,-120.0416
95722,Meadow Vista,California,CA,Placer,39.0031,-121.0292
95724,Norden,California,CA,Nevada,39.2966,-120.4317
95726,Pollock Pines,California,CA,El Dorado,38.7708,-120.5427
95728,Soda Springs,California,CA,Nevada,39.317,-120.4259
95735,Twin Bridges,California,CA,El Dorado,38.8092,-120.1242
95736,Weimar,California,CA,Placer,39.0375,-120.9713
95741,Rancho Cordova,California,CA,Sacramento,38.5891,-121.3016
95742,Rancho Cordova,California,CA,Sacramento,38.5981,-121.2153
95746,Granite Bay,California,CA,Placer,38.7435,-121.1897
95747,Roseville,California,CA,Placer,38.7703,-121.3372
95757,Elk Grove,California,CA,Sacramento,38.4081,-121.4294
95758,Elk Grove,California,CA,Sacramento,38.4243,-121.437
95759,Elk Grove,California,CA,Sacramento,38.407,-121.3752
95762,El Dorado Hills,California,CA,El Dorado,38.685,-121.068
95763,Folsom,California,CA,Sacramento,38.678,-121.175
95765,Rocklin,California,CA,Placer,38.8136,-121.2677
95776,Woodland,California,CA,Yolo,38.6808,-121.7411
95798,West Sacramento,California,CA,Yolo,38.5805,-121.5291
95799,West Sacramento,California,CA,Yolo,38.5713,-121.5715
95811,Sacramento,California,CA,Sacramento,38.5762,-121.488
95812,Sacramento,California,CA,Sacramento,38.5822,-121.4943
95813,Sacramento,California,CA,Sacramento,38.6026,-121.4475
95814,Sacramento,California,CA,Sacramento,38.5804,-121.4922
