Host,HOST_NAME,SWITCH_ID,SWITCH_NAME,STORAGE_ARRAY_ID
SV461ESX205,HOSTNAME12062,61854,SWITCHNAME12062,61862
SV461ESX103,HOSTNAME12063,61854,SWITCHNAME12063,61862
SV461ESX185,HOSTNAME12064,61854,SWITCHNAME12064,61862
SV461ESX115,HOSTNAME12065,61854,SWITCHNAME12065,61862
SV461ESX113,HOSTNAME12066,61855,SWITCHNAME12066,61862
SV461ESX113,HOSTNAME12067,61855,SWITCHNAME12067,61862
SV461ESX184,HOSTNAME12068,61855,SWITCHNAME12068,61862
SV461ESX183,HOSTNAME12069,61855,SWITCHNAME12069,61862
SV461ESX33,HOSTNAME12070,61854,SWITCHNAME12070,61861
SV461ESX116,HOSTNAME12071,61854,SWITCHNAME12071,61862
SV461ESX116,HOSTNAME12072,61854,SWITCHNAME12072,61862
SV461ESX116,HOSTNAME12073,61854,SWITCHNAME12073,61862
SV461ESX184,HOSTNAME12074,61855,SWITCHNAME12074,61862
SV461ESX115,HOSTNAME12075,61855,SWITCHNAME12075,61862
SV461ESX183,HOSTNAME12076,61855,SWITCHNAME12076,61862
SV461ESX183,HOSTNAME12077,61855,SWITCHNAME12077,61862
SV461ESX110,HOSTNAME12078,61855,SWITCHNAME12078,61862
SV461ESX33,HOSTNAME12079,61855,SWITCHNAME12079,61861
SV461ESX205,HOSTNAME12080,61855,SWITCHNAME12080,61862
SV461ESX205,HOSTNAME12081,61855,SWITCHNAME12081,61862
SV461ESX205,HOSTNAME12082,61854,SWITCHNAME12082,61862
SV461ESX205,HOSTNAME12083,61854,SWITCHNAME12083,61862
SV461ESX104,HOSTNAME12084,61854,SWITCHNAME12084,61862
SV461ESX104,HOSTNAME12085,61854,SWITCHNAME12085,61862
SV461ESX184,HOSTNAME12086,61854,SWITCHNAME12086,61862
SV461ESX22,HOSTNAME12087,61854,SWITCHNAME12087,61861
SV461ESX22,HOSTNAME12088,61854,SWITCHNAME12088,61861
SV461ESX206,HOSTNAME12089,61854,SWITCHNAME12089,61862
SV461ESX104,HOSTNAME12090,61855,SWITCHNAME12090,61862
SV461ESX105,HOSTNAME12091,61855,SWITCHNAME12091,61862
SV461ESX104,HOSTNAME12092,61855,SWITCHNAME12092,61862
SV461ESX104,HOSTNAME12093,61855,SWITCHNAME12093,61862
SV461ESX113,HOSTNAME12094,61854,SWITCHNAME12094,61862
SV461ESX113,HOSTNAME12095,61854,SWITCHNAME12095,61862
SV461ESX34,HOSTNAME12096,61854,SWITCHNAME12096,61861
SV461ESX34,HOSTNAME12097,61854,SWITCHNAME12097,61861
SV461ESX115,HOSTNAME12098,61855,SWITCHNAME12098,61862
SV461ESX103,HOSTNAME12099,61855,SWITCHNAME12099,61862
SV461ESX109,HOSTNAME12100,61855,SWITCHNAME12100,61862
SV461ESX206,HOSTNAME12101,61855,SWITCHNAME12101,61862
SV461ESX103,HOSTNAME12102,61855,SWITCHNAME12102,61862
SV461ESX109,HOSTNAME12103,61855,SWITCHNAME12103,61862
SV461ESX206,HOSTNAME12104,61855,SWITCHNAME12104,61862
SV461ESX103,HOSTNAME12105,61855,SWITCHNAME12105,61862
SV461ESX114,HOSTNAME12106,61854,SWITCHNAME12106,61862
SV461ESX114,HOSTNAME12107,61854,SWITCHNAME12107,61862
SV461ESX228,HOSTNAME12108,61854,SWITCHNAME12108,61862
SV461ESX228,HOSTNAME12109,61854,SWITCHNAME12109,61862
SV461ESX228,HOSTNAME12110,61854,SWITCHNAME12110,61862
SV461ESX228,HOSTNAME12111,61854,SWITCHNAME12111,61862
SV461ESX114,HOSTNAME12112,61854,SWITCHNAME12112,61862
SV461ESX114,HOSTNAME12113,61854,SWITCHNAME12113,61862
SV461ESX114,HOSTNAME12114,61855,SWITCHNAME12114,61862
SV461ESX228,HOSTNAME12115,61855,SWITCHNAME12115,61862
SV461ESX228,HOSTNAME12116,61855,SWITCHNAME12116,61862
SV461ESX105,HOSTNAME12117,61855,SWITCHNAME12117,61862
SV461ESX185,HOSTNAME12118,61854,SWITCHNAME12118,61862
SV461ESX114,HOSTNAME12119,61854,SWITCHNAME12119,61862
SV461ESX115,HOSTNAME12120,61854,SWITCHNAME12120,61862
SV461ESX105,HOSTNAME12121,61854,SWITCHNAME12121,61862
SV461ESX185,HOSTNAME12122,61855,SWITCHNAME12122,61862
SV461ESX105,HOSTNAME12123,61855,SWITCHNAME12123,61862
SV461ESX105,HOSTNAME12124,61855,SWITCHNAME12124,61862
SV461ESX185,HOSTNAME12125,61855,SWITCHNAME12125,61862
SV461ESX184,HOSTNAME12126,61854,SWITCHNAME12126,61862
SV461ESX105,HOSTNAME12127,61854,SWITCHNAME12127,61862
SV461ESX105,HOSTNAME12128,61854,SWITCHNAME12128,61862
SV461ESX185,HOSTNAME12129,61854,SWITCHNAME12129,61862
SV461ESX113,HOSTNAME12130,61855,SWITCHNAME12130,61862
SV461ESX113,HOSTNAME12131,61855,SWITCHNAME12131,61862
SV461ESX184,HOSTNAME12132,61855,SWITCHNAME12132,61862
SV461ESX192,HOSTNAME12133,61855,SWITCHNAME12133,61862
SV461ESX192,HOSTNAME12134,61854,SWITCHNAME12134,61862
SV461ESX183,HOSTNAME12135,61854,SWITCHNAME12135,61862
SV461ESX41,HOSTNAME12136,61854,SWITCHNAME12136,61861
SV461ESX183,HOSTNAME12137,61854,SWITCHNAME12137,61862
SV461ESX183,HOSTNAME12138,61855,SWITCHNAME12138,61862
SV461ESX183,HOSTNAME12139,61855,SWITCHNAME12139,61862
SV461ESX33,HOSTNAME12140,61855,SWITCHNAME12140,61861
SV461ESX13,HOSTNAME12141,61855,SWITCHNAME12141,61861
SV461ESX13,HOSTNAME12142,61854,SWITCHNAME12142,61861
SV461ESX33,HOSTNAME12143,61854,SWITCHNAME12143,61861
SV461ESX33,HOSTNAME12144,61854,SWITCHNAME12144,61861
SV461ESX34,HOSTNAME12145,61854,SWITCHNAME12145,61861
SV461ESX33,HOSTNAME12146,61855,SWITCHNAME12146,61861
SV461ESX33,HOSTNAME12147,61855,SWITCHNAME12147,61861
SV461ESX33,HOSTNAME12148,61855,SWITCHNAME12148,61861
SV461ESX21,HOSTNAME12149,61855,SWITCHNAME12149,61861
SV461ESX76,HOSTNAME12150,61854,SWITCHNAME12150,61861
SV461ESX21,HOSTNAME12151,61854,SWITCHNAME12151,61861
SV461ESX42,HOSTNAME12152,61854,SWITCHNAME12152,61861
SV461ESX191,HOSTNAME12153,61854,SWITCHNAME12153,61862
SV461ESX191,HOSTNAME12154,61855,SWITCHNAME12154,61862
SV461ESX42,HOSTNAME12155,61855,SWITCHNAME12155,61861
SV461ESX191,HOSTNAME12156,61855,SWITCHNAME12156,61862
SV461ESX191,HOSTNAME12157,61855,SWITCHNAME12157,61862
SV461ESX32,HOSTNAME12158,61854,SWITCHNAME12158,61861
SV461ESX16,HOSTNAME12159,61854,SWITCHNAME12159,61861
SV461ESX16,HOSTNAME12160,61854,SWITCHNAME12160,61861
SV461ESX16,HOSTNAME12161,61854,SWITCHNAME12161,61861
SV461ESX16,HOSTNAME12162,61855,SWITCHNAME12162,61861
SV461ESX13,HOSTNAME12163,61855,SWITCHNAME12163,61861
SV461ESX223,HOSTNAME12164,61855,SWITCHNAME12164,61862
SV461ESX223,HOSTNAME12165,61855,SWITCHNAME12165,61862
SV461ESX191,HOSTNAME12166,61854,SWITCHNAME12166,61862
SV461ESX35,HOSTNAME12167,61854,SWITCHNAME12167,61861
SV461ESX35,HOSTNAME12168,61854,SWITCHNAME12168,61861
SV461ESX35,HOSTNAME12169,61854,SWITCHNAME12169,61861
SV461ESX35,HOSTNAME12170,61855,SWITCHNAME12170,61861
SV461ESX35,HOSTNAME12171,61855,SWITCHNAME12171,61861
SV461ESX13,HOSTNAME12172,61855,SWITCHNAME12172,61861
SV461ESX13,HOSTNAME12173,61855,SWITCHNAME12173,61861
SV461ESX13,HOSTNAME12174,61854,SWITCHNAME12174,61861
SV461ESX223,HOSTNAME12175,61854,SWITCHNAME12175,61862
SV461ESX191,HOSTNAME12176,61854,SWITCHNAME12176,61862
SV461ESX191,HOSTNAME12177,61854,SWITCHNAME12177,61862
SV461ESX35,HOSTNAME12178,61855,SWITCHNAME12178,61861
SV461ESX35,HOSTNAME12179,61855,SWITCHNAME12179,61861
SV461ESX13,HOSTNAME12180,61855,SWITCHNAME12180,61861
SV461ESX13,HOSTNAME12181,61855,SWITCHNAME12181,61861
SV461ESX13,HOSTNAME12182,61854,SWITCHNAME12182,61861
SV461ESX13,HOSTNAME12183,61854,SWITCHNAME12183,61861
SV461ESX76,HOSTNAME12184,61854,SWITCHNAME12184,61861
SV461ESX76,HOSTNAME12185,61854,SWITCHNAME12185,61861
SV461ESX76,HOSTNAME12186,61855,SWITCHNAME12186,61861
SV461ESX183,HOSTNAME12187,61855,SWITCHNAME12187,61862
SV461ESX183,HOSTNAME12188,61855,SWITCHNAME12188,61862
SV461ESX183,HOSTNAME12189,61855,SWITCHNAME12189,61862
SV461ESX192,HOSTNAME12190,61854,SWITCHNAME12190,61862
SV461ESX41,HOSTNAME12191,61854,SWITCHNAME12191,61861
SV461ESX41,HOSTNAME12192,61854,SWITCHNAME12192,61861
SV461ESX183,HOSTNAME12193,61854,SWITCHNAME12193,61862
SV461ESX192,HOSTNAME12194,61855,SWITCHNAME12194,61862
SV461ESX192,HOSTNAME12195,61855,SWITCHNAME12195,61862
SV461ESX192,HOSTNAME12196,61855,SWITCHNAME12196,61862
SV461ESX13,HOSTNAME12197,61855,SWITCHNAME12197,61861
SV461ESX41,HOSTNAME12198,61854,SWITCHNAME12198,61861
SV461ESX183,HOSTNAME12199,61854,SWITCHNAME12199,61862
SV461ESX183,HOSTNAME12200,61854,SWITCHNAME12200,61862
SV461ESX208,HOSTNAME12201,61854,SWITCHNAME12201,61862
SV461ESX27,HOSTNAME12202,61855,SWITCHNAME12202,61861
SV461ESX25,HOSTNAME12203,61855,SWITCHNAME12203,61861
SV461ESX208,HOSTNAME12204,61855,SWITCHNAME12204,61862
SV461ESX208,HOSTNAME12205,61855,SWITCHNAME12205,61862
SV461ESX208,HOSTNAME12206,61854,SWITCHNAME12206,61862
SV461ESX208,HOSTNAME12207,61854,SWITCHNAME12207,61862
SV461ESX27,HOSTNAME12208,61854,SWITCHNAME12208,61861
SV461ESX25,HOSTNAME12209,61854,SWITCHNAME12209,61861
SV461ESX47,HOSTNAME12210,61855,SWITCHNAME12210,61861
SV461ESX208,HOSTNAME12211,61855,SWITCHNAME12211,61862
SV461ESX208,HOSTNAME12212,61855,SWITCHNAME12212,61862
SV461ESX208,HOSTNAME12213,61855,SWITCHNAME12213,0
SV461ESX138,HOSTNAME12214,61854,SWITCHNAME12214,61861
SV461ESX178,HOSTNAME12215,61854,SWITCHNAME12215,61862
SV461ESX47,HOSTNAME12216,61854,SWITCHNAME12216,61861
SV461ESX138,HOSTNAME12217,61854,SWITCHNAME12217,61861
SV461ESX138,HOSTNAME12218,61855,SWITCHNAME12218,61861
SV461ESX26,HOSTNAME12219,61855,SWITCHNAME12219,61861
SV461ESX26,HOSTNAME12220,61855,SWITCHNAME12220,61861
SV461ESX47,HOSTNAME12221,61855,SWITCHNAME12221,61861
SV461ESX47,HOSTNAME12222,61854,SWITCHNAME12222,61861
SV461ESX131,HOSTNAME12223,61854,SWITCHNAME12223,61862
SV461ESX131,HOSTNAME12224,61854,SWITCHNAME12224,61862
SV461ESX208,HOSTNAME12225,61854,SWITCHNAME12225,61862
SV461ESX208,HOSTNAME12226,61855,SWITCHNAME12226,61862
SV461ESX106,HOSTNAME12227,61855,SWITCHNAME12227,61862
SV461ESX106,HOSTNAME12228,61855,SWITCHNAME12228,61862
SV461ESX137,HOSTNAME12229,61855,SWITCHNAME12229,61861
SV461ESX27,HOSTNAME12230,61854,SWITCHNAME12230,61861
SV461ESX81,HOSTNAME12231,61854,SWITCHNAME12231,61861
SV461ESX81,HOSTNAME12232,61854,SWITCHNAME12232,61861
SV461ESX130,HOSTNAME12233,61854,SWITCHNAME12233,61862
SV461ESX130,HOSTNAME12234,61855,SWITCHNAME12234,61862
SV461ESX137,HOSTNAME12235,61855,SWITCHNAME12235,61861
SV461ESX137,HOSTNAME12236,61855,SWITCHNAME12236,61861
SV461ESXCR42,HOSTNAME12237,61855,SWITCHNAME12237,61861
SV461ESX27,HOSTNAME12238,61854,SWITCHNAME12238,61861
SV461ESX45,HOSTNAME12239,61854,SWITCHNAME12239,61861
SV461ESX45,HOSTNAME12240,61854,SWITCHNAME12240,61861
SV461ESX81,HOSTNAME12241,61854,SWITCHNAME12241,61861
SV461ESX81,HOSTNAME12242,61855,SWITCHNAME12242,61861
SV461ESX26,HOSTNAME12243,61855,SWITCHNAME12243,61861
SV461ESX26,HOSTNAME12244,61855,SWITCHNAME12244,61861
SV461ESX26,HOSTNAME12245,61855,SWITCHNAME12245,61861
SV461ESX16,HOSTNAME12246,61854,SWITCHNAME12246,61861
SV461ESX132,HOSTNAME12247,61854,SWITCHNAME12247,61861
SV461ESX16,HOSTNAME12248,61854,SWITCHNAME12248,61861
SV461ESX132,HOSTNAME12249,61854,SWITCHNAME12249,61861
SV461ESX132,HOSTNAME12250,61855,SWITCHNAME12250,61861
SV461ESX132,HOSTNAME12251,61855,SWITCHNAME12251,61861
SV461ESX43,HOSTNAME12252,61855,SWITCHNAME12252,61861
SV461ESX43,HOSTNAME12253,61855,SWITCHNAME12253,61861
SV461ESX30,HOSTNAME12254,61854,SWITCHNAME12254,61861
SV461ESX30,HOSTNAME12255,61854,SWITCHNAME12255,61861
SV461ESX30,HOSTNAME12256,61854,SWITCHNAME12256,61861
SV461ESX30,HOSTNAME12257,61854,SWITCHNAME12257,61861
SV461ESX44,HOSTNAME12258,61855,SWITCHNAME12258,61861
SV461ESX44,HOSTNAME12259,61855,SWITCHNAME12259,61861
SV461ESX44,HOSTNAME12260,61855,SWITCHNAME12260,61861
SV461ESX20,HOSTNAME12261,61855,SWITCHNAME12261,61861
SV461ESX20,HOSTNAME12262,61854,SWITCHNAME12262,61861
SV461ESX20,HOSTNAME12263,61854,SWITCHNAME12263,61861
SV461ESX21,HOSTNAME12264,61854,SWITCHNAME12264,61861
SV461ESX21,HOSTNAME12265,61854,SWITCHNAME12265,61861
SV461ESX44,HOSTNAME12266,61855,SWITCHNAME12266,0
SV461ESX20,HOSTNAME12267,61855,SWITCHNAME12267,61861
SV461ESX46,HOSTNAME12268,61855,SWITCHNAME12268,61861
SV461ESX46,HOSTNAME12269,61855,SWITCHNAME12269,61861
SV461ESX46,HOSTNAME12270,61854,SWITCHNAME12270,61861
SV461ESX20,HOSTNAME12271,61854,SWITCHNAME12271,61861
SV461ESX23,HOSTNAME12272,61854,SWITCHNAME12272,61861
SV461ESX23,HOSTNAME12273,61854,SWITCHNAME12273,61861
SV461ESX23,HOSTNAME12274,61855,SWITCHNAME12274,61861
SV461ESX23,HOSTNAME12275,61855,SWITCHNAME12275,61861
SV461ESX23,HOSTNAME12276,61855,SWITCHNAME12276,61861
SV461ESX23,HOSTNAME12277,61855,SWITCHNAME12277,61861
SV461ESX137,HOSTNAME12278,61855,SWITCHNAME12278,61861
SV461ESX137,HOSTNAME12279,61855,SWITCHNAME12279,61861
SV461ESX192,HOSTNAME12280,61855,SWITCHNAME12280,61862
SV461ESX191,HOSTNAME12281,61855,SWITCHNAME12281,61862
SV461ESX191,HOSTNAME12282,61854,SWITCHNAME12282,61862
SV461ESX191,HOSTNAME12283,61854,SWITCHNAME12283,61862
SV461ESX191,HOSTNAME12284,61854,SWITCHNAME12284,61862
SV461ESX191,HOSTNAME12285,61854,SWITCHNAME12285,61862
SV461ESX191,HOSTNAME12286,61855,SWITCHNAME12286,61862
SV461ESX192,HOSTNAME12287,61855,SWITCHNAME12287,61862
SV461ESX192,HOSTNAME12288,61855,SWITCHNAME12288,61862
SV461ESX192,HOSTNAME12289,61855,SWITCHNAME12289,61862
SV461ESX192,HOSTNAME12290,61854,SWITCHNAME12290,61862
SV461ESX192,HOSTNAME12291,61854,SWITCHNAME12291,61862
SV461ESX183,HOSTNAME12292,61854,SWITCHNAME12292,61862
SV461ESX192,HOSTNAME12293,61854,SWITCHNAME12293,61862
SV461ESX192,HOSTNAME12294,61854,SWITCHNAME12294,61862
SV461ESX192,HOSTNAME12295,61854,SWITCHNAME12295,61862
SV461ESX192,HOSTNAME12296,61854,SWITCHNAME12296,61862
SV461ESX192,HOSTNAME12297,61854,SWITCHNAME12297,61862
SV461ESX192,HOSTNAME12298,61855,SWITCHNAME12298,61862
SV461ESX42,HOSTNAME12299,61855,SWITCHNAME12299,61861
SV461ESX42,HOSTNAME12300,61855,SWITCHNAME12300,61861
SV461ESX138,HOSTNAME12301,61855,SWITCHNAME12301,61861
SV461ESX138,HOSTNAME12302,61855,SWITCHNAME12302,61861
SV461ESX42,HOSTNAME12303,61855,SWITCHNAME12303,61861
SV461ESX42,HOSTNAME12304,61855,SWITCHNAME12304,61861
SV461ESX43,HOSTNAME12305,61855,SWITCHNAME12305,61861
SV461ESX43,HOSTNAME12306,61854,SWITCHNAME12306,61861
SV461ESX98,HOSTNAME12307,61854,SWITCHNAME12307,61862
SV461ESX95,HOSTNAME12308,61854,SWITCHNAME12308,61862
SV461ESX93,HOSTNAME12309,61854,SWITCHNAME12309,61862
SV461ESX93,HOSTNAME12310,61854,SWITCHNAME12310,61862
SV461ESX93,HOSTNAME12311,61854,SWITCHNAME12311,61862
SV461ESX93,HOSTNAME12312,61854,SWITCHNAME12312,61862
SV461ESX94,HOSTNAME12313,61854,SWITCHNAME12313,61862
SV461ESX98,HOSTNAME12314,61855,SWITCHNAME12314,61862
SV461ESX98,HOSTNAME12315,61855,SWITCHNAME12315,61862
SV461ESX98,HOSTNAME12316,61855,SWITCHNAME12316,61862
SV461ESX98,HOSTNAME12317,61855,SWITCHNAME12317,61862
SV461ESX98,HOSTNAME12318,61854,SWITCHNAME12318,61862
SV461ESX95,HOSTNAME12319,61854,SWITCHNAME12319,61862
SV461ESX95,HOSTNAME12320,61854,SWITCHNAME12320,61862
SV461ESX178,HOSTNAME12321,61854,SWITCHNAME12321,61862
SV461ESX99,HOSTNAME12322,61855,SWITCHNAME12322,61862
SV461ESX93,HOSTNAME12323,61855,SWITCHNAME12323,61862
SV461ESX127,HOSTNAME12324,61855,SWITCHNAME12324,61862
SV461ESX127,HOSTNAME12325,61855,SWITCHNAME12325,61862
SV461ESX127,HOSTNAME12326,61854,SWITCHNAME12326,61862
SV461ESX127,HOSTNAME12327,61854,SWITCHNAME12327,61862
SV461ESX98,HOSTNAME12328,61854,SWITCHNAME12328,61862
SV461ESX98,HOSTNAME12329,61854,SWITCHNAME12329,61862
SV461ESX98,HOSTNAME12330,61855,SWITCHNAME12330,61862
SV461ESX98,HOSTNAME12331,61855,SWITCHNAME12331,61862
SV461ESX98,HOSTNAME12332,61855,SWITCHNAME12332,61862
SV461ESX99,HOSTNAME12333,61855,SWITCHNAME12333,61862
SV461ESX99,HOSTNAME12334,61854,SWITCHNAME12334,61862
SV461ESX93,HOSTNAME12335,61854,SWITCHNAME12335,61862
SV461ESX97,HOSTNAME12336,61854,SWITCHNAME12336,61862
SV461ESX97,HOSTNAME12337,61854,SWITCHNAME12337,61862
SV461ESX95,HOSTNAME12338,61855,SWITCHNAME12338,61862
SV461ESX95,HOSTNAME12339,61855,SWITCHNAME12339,61862
SV461ESX94,HOSTNAME12340,61855,SWITCHNAME12340,61862
SV461ESX6196,HOSTNAME12341,61855,SWITCHNAME12341,61920
SV461ESX6215,HOSTNAME12342,61854,SWITCHNAME12342,61920
SV461ESX127,HOSTNAME12343,61854,SWITCHNAME12343,61862
SV461ESX127,HOSTNAME12344,61854,SWITCHNAME12344,61862
SV461ESX96,HOSTNAME12345,61854,SWITCHNAME12345,61862
SV461ESX99,HOSTNAME12346,61855,SWITCHNAME12346,61862
SV461ESX127,HOSTNAME12347,61855,SWITCHNAME12347,61862
SV461ESX128,HOSTNAME12348,61855,SWITCHNAME12348,61862
SV461ESX128,HOSTNAME12349,61855,SWITCHNAME12349,61862
SV461ESX98,HOSTNAME12350,61854,SWITCHNAME12350,61862
SV461ESX95,HOSTNAME12351,61854,SWITCHNAME12351,61862
SV461ESX96,HOSTNAME12352,61854,SWITCHNAME12352,61862
SV461ESX96,HOSTNAME12353,61854,SWITCHNAME12353,61862
SV461ESX128,HOSTNAME12354,61855,SWITCHNAME12354,61862
SV461ESX128,HOSTNAME12355,61855,SWITCHNAME12355,61862
SV461ESX128,HOSTNAME12356,61855,SWITCHNAME12356,61862
SV461ESX128,HOSTNAME12357,61855,SWITCHNAME12357,61862
SV461ESX128,HOSTNAME12358,61854,SWITCHNAME12358,61862
SV461ESX98,HOSTNAME12359,61854,SWITCHNAME12359,61862
SV461ESX98,HOSTNAME12360,61854,SWITCHNAME12360,61862
SV461ESX102,HOSTNAME12361,61854,SWITCHNAME12361,61862
SV461ESX95,HOSTNAME12362,61855,SWITCHNAME12362,61862
SV461ESX95,HOSTNAME12363,61855,SWITCHNAME12363,61862
SV461ESX95,HOSTNAME12364,61855,SWITCHNAME12364,61862
SV461ESX95,HOSTNAME12365,61855,SWITCHNAME12365,61862
SV461ESX12450,HOSTNAME12366,61855,SWITCHNAME12366,61920
SV461ESX128,HOSTNAME12367,61855,SWITCHNAME12367,61862
SV461ESX102,HOSTNAME12368,61855,SWITCHNAME12368,61862
SV461ESX102,HOSTNAME12369,61855,SWITCHNAME12369,61862
SV461ESX95,HOSTNAME12370,61854,SWITCHNAME12370,61862
SV461ESX95,HOSTNAME12371,61854,SWITCHNAME12371,61862
SV461ESX95,HOSTNAME12372,61854,SWITCHNAME12372,61862
SV461ESX18550,HOSTNAME12373,61854,SWITCHNAME12373,61920
SV461ESX102,HOSTNAME12374,61855,SWITCHNAME12374,61862
SV461ESX96,HOSTNAME12375,61855,SWITCHNAME12375,61862
SV461ESX96,HOSTNAME12376,61855,SWITCHNAME12376,61862
SV461ESX128,HOSTNAME12377,61855,SWITCHNAME12377,61862
SV461ESX128,HOSTNAME12378,61854,SWITCHNAME12378,61862
SV461ESX102,HOSTNAME12379,61854,SWITCHNAME12379,61862
SV461ESX95,HOSTNAME12380,61854,SWITCHNAME12380,61862
SV461ESX101,HOSTNAME12381,61854,SWITCHNAME12381,61862
SV461ESX97,HOSTNAME12382,61854,SWITCHNAME12382,61862
SV461ESX94,HOSTNAME12383,61854,SWITCHNAME12383,61862
SV461ESX94,HOSTNAME12384,61854,SWITCHNAME12384,61862
SV461ESX94,HOSTNAME12385,61854,SWITCHNAME12385,61862
SV461ESX97,HOSTNAME12386,61855,SWITCHNAME12386,61862
SV461ESX12454,HOSTNAME12387,61855,SWITCHNAME12387,61920
SV461ESX129,HOSTNAME12388,61855,SWITCHNAME12388,61862
SV461ESX129,HOSTNAME12389,61855,SWITCHNAME12389,61862
SV461ESX97,HOSTNAME12390,61860,SWITCHNAME12390,61862
SV461ESX97,HOSTNAME12391,61860,SWITCHNAME12391,61862
SV461ESX95,HOSTNAME12392,61861,SWITCHNAME12392,61862
SV461ESX95,HOSTNAME12393,61861,SWITCHNAME12393,61862
SV461ESX95,HOSTNAME12394,61860,SWITCHNAME12394,61862
SV461ESX97,HOSTNAME12395,61860,SWITCHNAME12395,61862
SV461ESX97,HOSTNAME12396,61860,SWITCHNAME12396,61862
SV461ESX97,HOSTNAME12397,61860,SWITCHNAME12397,61862
SV461ESX129,HOSTNAME12398,61861,SWITCHNAME12398,61862
SV461ESX102,HOSTNAME12399,61861,SWITCHNAME12399,61862
SV461ESX102,HOSTNAME12400,61860,SWITCHNAME12400,61862
SV461ESX97,HOSTNAME12401,61860,SWITCHNAME12401,61862
SV461ESX97,HOSTNAME12402,61861,SWITCHNAME12402,61862
SV461ESX12385,HOSTNAME12403,61861,SWITCHNAME12403,61920
SV461ESX102,HOSTNAME12404,61860,SWITCHNAME12404,61862
SV461ESX102,HOSTNAME12405,61860,SWITCHNAME12405,61862
SV461ESX97,HOSTNAME12406,61861,SWITCHNAME12406,61862
SV461ESX97,HOSTNAME12407,61861,SWITCHNAME12407,61862
SV461ESX97,HOSTNAME12408,61860,SWITCHNAME12408,61862
SV461ESX97,HOSTNAME12409,61860,SWITCHNAME12409,61862
SV461ESX12440,HOSTNAME12410,61861,SWITCHNAME12410,61920
SV461ESX102,HOSTNAME12411,61861,SWITCHNAME12411,61862
SV461ESX94,HOSTNAME12412,61860,SWITCHNAME12412,61862
SV461ESX94,HOSTNAME12413,61860,SWITCHNAME12413,61862
SV461ESX176,HOSTNAME12414,61861,SWITCHNAME12414,61862
SV461ESX94,HOSTNAME12415,61861,SWITCHNAME12415,61862
SV461ESX180,HOSTNAME12416,61860,SWITCHNAME12416,61862
SV461ESX94,HOSTNAME12417,61860,SWITCHNAME12417,61862
SV461ESX94,HOSTNAME12418,61861,SWITCHNAME12418,61862
SV461ESX94,HOSTNAME12419,61861,SWITCHNAME12419,61862
SV461ESX94,HOSTNAME12420,61860,SWITCHNAME12420,61862
SV461ESX94,HOSTNAME12421,61860,SWITCHNAME12421,61862
SV461ESX102,HOSTNAME12422,61861,SWITCHNAME12422,61862
SV461ESX94,HOSTNAME12423,61861,SWITCHNAME12423,61862
SV461ESX94,HOSTNAME12424,61860,SWITCHNAME12424,61862
SV461ESX176,HOSTNAME12425,61860,SWITCHNAME12425,61862
SV461ESX176,HOSTNAME12426,61861,SWITCHNAME12426,61862
SV461ESX176,HOSTNAME12427,61861,SWITCHNAME12427,61862
SV461ESX116,HOSTNAME12428,61860,SWITCHNAME12428,61862
SV461ESX116,HOSTNAME12429,61860,SWITCHNAME12429,61862
SV461ESX213,HOSTNAME12430,61861,SWITCHNAME12430,61862
SV461ESX213,HOSTNAME12431,61861,SWITCHNAME12431,61862
SV461ESX116,HOSTNAME12432,61860,SWITCHNAME12432,61862
SV461ESX116,HOSTNAME12433,61860,SWITCHNAME12433,61862
SV461ESX176,HOSTNAME12434,61861,SWITCHNAME12434,61862
SV461ESX118,HOSTNAME12435,61861,SWITCHNAME12435,61862
SV461ESX213,HOSTNAME12436,61861,SWITCHNAME12436,61862
SV461ESX178,HOSTNAME12437,61861,SWITCHNAME12437,61862
SV461ESX178,HOSTNAME12438,61860,SWITCHNAME12438,61862
SV461ESX175,HOSTNAME12439,61860,SWITCHNAME12439,61862
SV461ESX118,HOSTNAME12440,61861,SWITCHNAME12440,61862
SV461ESX118,HOSTNAME12441,61861,SWITCHNAME12441,61862
SV461ESX118,HOSTNAME12442,61860,SWITCHNAME12442,61862
SV461ESX118,HOSTNAME12443,61860,SWITCHNAME12443,61862
SV461ESX116,HOSTNAME12444,61861,SWITCHNAME12444,61862
SV461ESX116,HOSTNAME12445,61861,SWITCHNAME12445,61862
SV461ESX212,HOSTNAME12446,61860,SWITCHNAME12446,61862
SV461ESX212,HOSTNAME12447,61860,SWITCHNAME12447,61862
SV461ESX212,HOSTNAME12448,61860,SWITCHNAME12448,61862
SV461ESX212,HOSTNAME12449,61860,SWITCHNAME12449,61862
SV461ESX178,HOSTNAME12450,61861,SWITCHNAME12450,61862
SV461ESX118,HOSTNAME12451,61861,SWITCHNAME12451,61862
SV461ESX212,HOSTNAME12452,61861,SWITCHNAME12452,61862
SV461ESX118,HOSTNAME12453,61861,SWITCHNAME12453,61862
SV461ESX125,HOSTNAME12454,61860,SWITCHNAME12454,61862
SV461ESX118,HOSTNAME12455,61860,SWITCHNAME12455,61862
SV461ESX125,HOSTNAME12456,61860,SWITCHNAME12456,61862
SV461ESX119,HOSTNAME12457,61860,SWITCHNAME12457,61862
SV461ESX207,HOSTNAME12458,61861,SWITCHNAME12458,61862
SV461ESX207,HOSTNAME12459,61861,SWITCHNAME12459,61862
